text,tag,is_diff,relabel_intent,older_intents,is_confuse,orlder_tag
kiểm tra trạng thái của van nước trong phòng tắm 5,O O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,0,smart.home.check.status,smart.home.check.status,0,O O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
kiểm tra đèn tường 3 ở sảnh,O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom,0,smart.home.check.status,smart.home.check.status,0,O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom
kiểm tra hộ mình bóng sợi đốt ở phòng sếp 2,O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
xem luôn hộ đèn cây 4 ở ga ra 3 nhá,O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O
mình muốn kiểm tra bóng để bàn thứ 3 ở tiền sảnh 4,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
kiểu tra giúp mình bình nóng lạnh với,O O O O B-devicedevice I-devicedevice I-devicedevice O,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice I-devicedevice O
kiểm tra trạng thái của ốp tường 2,O O O O O B-devicedevice I-devicedevice I-devicedevice,0,smart.home.check.status,smart.home.check.status,0,O O O O O B-devicedevice I-devicedevice I-devicedevice
mình muốn kiểm tra rèm ngang ở phòng họp,O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom
kiểm tra trạng thái ốp tường cho mình với,O O O O B-devicedevice I-devicedevice O O O,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice O O O
kiểm tra giúp mình trạng thái của đèn cổng nhé,O O O O O O O B-devicedevice I-devicedevice O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O O B-devicedevice I-devicedevice O
bạn ơi kiểm tra cho mình loa còi thứ 2 với,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
kiểm tra hộ mình nóng lạnh 2 ở nhà vệ sinh,O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
bóng tròn phòng làm việc 1 nhanh bot ơi giúp mình với,B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O O O O O O,0,smart.home.check.status,smart.home.check.status,0,B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O O O O O O
đúng không trạng thái quạt thông gió thứ 3 trên tầng 5,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-floornumberfloornumber I-floornumberfloornumber,0,smart.home.check.status,smart.home.check.status,0,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-floornumberfloornumber I-floornumberfloornumber
đèn rủ lễ tân 5 được tắt,B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom B-statusstatus I-statusstatus,0,smart.home.check.status,smart.home.check.status,0,B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom B-statusstatus I-statusstatus
kiểm tra kiểng 3 giúp tôi,O O B-devicedevice I-devicedevice O O,0,smart.home.check.status,smart.home.check.status,0,O O B-devicedevice I-devicedevice O O
tôi muốn bạn kiểm tra cho tôi trạng thái của công tắc,O O O O O O O O O O B-devicedevice I-devicedevice,0,smart.home.check.status,smart.home.check.status,0,O O O O O O O O O O B-devicedevice I-devicedevice
kiếm tra giúp mình trạng thái của thiết bị đèn quảng cáo ở phòng sếp nhée,O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O
kiểm tra trạng thái của tivi ở sân vườn 3 nhé,O O O O O B-devicedevice O B-roomroom I-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O O O B-devicedevice O B-roomroom I-roomroom I-roomroom O
kiểm tra trạng thái cột đèn 4,O O O O B-devicedevice I-devicedevice I-devicedevice,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice I-devicedevice
mình muốn kiểm tra bóng ngủ ở phòng tắm,O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom
này giúp mình kiểm tra bóng trụ cổng nhé,O O O O O B-devicedevice I-devicedevice I-devicedevice O,0,smart.home.check.status,smart.home.check.status,0,O O O O O B-devicedevice I-devicedevice I-devicedevice O
bạn kiểm tra giúp mình thiết bị điều hoà 1 ở phòng chính 1 nhé,O O O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O
kiểm tra hồ mình bóng âm trần 2 ở phòng giặt ủi 4 với,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O
hi bạn mình muốn kiểm tra trạng thái thiết bị đèn downlight,O O O O O O O O O O B-devicedevice I-devicedevice,0,smart.home.check.status,smart.home.check.status,0,O O O O O O O O O O B-devicedevice I-devicedevice
kiểm tra trạng thái đèn 2 phòng sinh hoạt chung 1,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom,0,smart.home.check.status,smart.home.check.status,0,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom
kiểm tra kiểng thứ 3 ở phòng nhé,O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom O
kiểm tra hồ mình đèn âm trần thứ 4 ở phòng 2 với,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O
kiểm tra trạng thái của rèm ngang thứ 4 ở phòng sinh hoạt chung nhé,O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O
kiểm tra giúp mình cái rèm đơn ở phòng con 4 nhé,O O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O
kiểm tra bóng kiểng thứ 3 hiên sau,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom,0,smart.home.check.status,smart.home.check.status,0,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom
kiểm tra cho mình nút ấn nhé chắc bị trục trặc gì rồi,O O O O B-devicedevice I-devicedevice O O O O O O O,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice O O O O O O O
thông báo đèn vườn 2,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice,0,smart.home.check.status,smart.home.check.status,0,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice
đúng không đèn led thứ 3 phòng ngủ 4,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom,0,smart.home.check.status,smart.home.check.status,0,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom
kiểm tra trạng thái nút ấn 3 giúp mình với ạ,O O O O B-devicedevice I-devicedevice I-devicedevice O O O O,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice I-devicedevice O O O O
kiểm tra cho mình bóng compact thứ 4 nhé chắc bị trục trặc gì rồi,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O O O O O,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O O O O O
xin chào t thấy rèm đôi 3 đang có vấn đề bạn kiểm tra giúp với trong phòng nam 1 nhé,O O O O B-devicedevice I-devicedevice I-devicedevice O O O O O O O O O O B-roomroom I-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice I-devicedevice O O O O O O O O O O B-roomroom I-roomroom I-roomroom O
bóng sợi đốt thứ 2 phòng giặt nhanh bot ơi giúp mình với,B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom O O O O O O,0,smart.home.check.status,smart.home.check.status,0,B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom O O O O O O
quét trạng thái đèn trần thứ 1 garage 1,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom,0,smart.home.check.status,smart.home.check.status,0,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom
kiểm tra giúp mình trạng thái của hắt trần nhé,O O O O O O O B-devicedevice I-devicedevice O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O O B-devicedevice I-devicedevice O
trợ lý ơi giúp mình kiểm tra cái cảnh tại vườn 1 nhé báo lại trạng thái giúp mình,O O O O O O O O B-devicedevice O B-roomroom I-roomroom O O O O O O O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O O O B-devicedevice O B-roomroom I-roomroom O O O O O O O
thiết bị đèn rủ room phòng ăn tối 3,O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom,0,smart.home.check.status,smart.home.check.status,0,O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom
đèn thả 4 phòng ngủ ông bà nhanh bot ơi giúp mình với,B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O O O O O O,0,smart.home.check.status,smart.home.check.status,0,B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O O O O O O
kiểm tra giúp mình cái bóng làm việc 3 ở phòng thay đồ nhé,O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O
đúng không quạt trần thứ 4,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice,0,smart.home.check.status,smart.home.check.status,0,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice
trợ lý kiểm tra giúp tôi đèn bếp ở phòng thu 5 nhé,O O O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O
bạn ơi kiểm tra cho mình đèn sưởi thứ 1 với,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
cho mình xem trạng thái của bóng hoa ở phòng dành cho nữ,O O O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom,0,smart.home.check.status,smart.home.check.status,0,O O O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom
quét trạng thái bóng kiểng 1 phòng tiếp đón,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom,0,smart.home.check.status,smart.home.check.status,0,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom
nút ấn thứ 2 phòng hội nghị nhanh bot ơi giúp mình với,B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O O O O O O,0,smart.home.check.status,smart.home.check.status,0,B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O O O O O O
tôi muốn bạn kiểm tra cho tôi trạng thái của rèm cửa thứ 4,O O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice,0,smart.home.check.status,smart.home.check.status,0,O O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice
kiểm tra trạng thái của thiết bị device là đèn màu room là phòng thí nghiệm nhé bạn eei,O O O O O O O O O B-devicedevice I-devicedevice O O B-roomroom I-roomroom I-roomroom O O O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O O O O B-devicedevice I-devicedevice O O B-roomroom I-roomroom I-roomroom O O O
hi bạn mình muốn kiểm tra trạng thái thiết bị đèn sắc màu 3,O O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice,0,smart.home.check.status,smart.home.check.status,0,O O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice
xem luôn hộ bóng sợi đốt 2 ở phòng ngủ các con nhá,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O
bạn ơi kiểm tra cho mình rèm đôi thứ 2 với,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
kiểm tra giúp tôi bóng hoa với,O O O O B-devicedevice I-devicedevice O,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice O
kiểm tra trạng thái đèn học 2 trên tầng thượng 10,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber,0,smart.home.check.status,smart.home.check.status,0,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber
em ơi check giúp anh xem đèn sợi đốt có bật không nhá,O O O O O O B-devicedevice I-devicedevice I-devicedevice O O O O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O B-devicedevice I-devicedevice I-devicedevice O O O O
kiểm tra trạng thái của thiết bị device là bóng tiết kiệm điện room là quầy lễ tân nhé bạn eei,O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-roomroom I-roomroom I-roomroom O O O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-roomroom I-roomroom I-roomroom O O O
giúp mình kiểm tra bóng thả 1 ở ga ra xem nó như thế nào nhé,O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O O O O O O,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O O O O O O
kiểm tra trạng thái của ốp trần 1 trong phòng thờ,O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom,0,smart.home.check.status,smart.home.check.status,0,O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom
bạn ơi kiểm tra đèn thả 2 ở cầu thang dùm mình,O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O O,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O O
bạn kiểm tra cho mình đèn học với,O O O O O B-devicedevice I-devicedevice O,0,smart.home.check.status,smart.home.check.status,0,O O O O O B-devicedevice I-devicedevice O
giúp mình kiểm tra đèn chùm 3 ở bếp 4 xem nó như thế nào nhé,O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O O O O O O,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O O O O O O
mình muốn kiểm tra trạng thái của ốp tường 4,O O O O O O O B-devicedevice I-devicedevice I-devicedevice,0,smart.home.check.status,smart.home.check.status,0,O O O O O O O B-devicedevice I-devicedevice I-devicedevice
mình muốn kiểm tra bóng rọi 1 ở phòng tắm 2,O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
bạn kiểm tra giúp mình thiết bị đèn sưởi thứ 4 ở hội trường 3 nhé,O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O
bạn có thế kiểm tra nóng lạnh 3 ở phòng sếp 1 được không,O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O O,0,smart.home.check.status,smart.home.check.status,0,O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O O
xem luôn hộ điều hoà 4 ở đầu hè nhá,O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O
kiểm tra giúp tôi tvs thứ 3 với,O O O O B-devicedevice I-devicedevice I-devicedevice O,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice I-devicedevice O
kiếm tra giúp mình trạng thái của thiết bị đèn led 4 ở tiền sảnh 2 nhée,O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O
trợ lý kiểm tra giúp tôi đèn trang trí thứ 1 ở đầu hè 1 nhé,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O
hi bạn mình muốn kiểm tra trạng thái thiết bị đèn vách 1,O O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice,0,smart.home.check.status,smart.home.check.status,0,O O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice
kiểm tra hồ mình kiểng 2 ở phòng chánh 5 với,O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O
xin chào t thấy bóng vách 2 đang có vấn đề bạn kiểm tra giúp với trong hè nhé,O O O O B-devicedevice I-devicedevice I-devicedevice O O O O O O O O O O B-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice I-devicedevice O O O O O O O O O O B-roomroom O
thông báo bóng hắt tường thứ 4,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice,0,smart.home.check.status,smart.home.check.status,0,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice
kiểm tra đèn quảng cáo giúp tôi,O O B-devicedevice I-devicedevice I-devicedevice O O,0,smart.home.check.status,smart.home.check.status,0,O O B-devicedevice I-devicedevice I-devicedevice O O
xin chào hãy kiểm tra hộ mình nút ấn với,O O O O O O O B-devicedevice I-devicedevice O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O O B-devicedevice I-devicedevice O
xin chào t thấy đèn màu đang có vấn đề bạn kiểm tra giúp với trong nhà xe 5 nhé,O O O O B-devicedevice I-devicedevice O O O O O O O O O O B-roomroom I-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice O O O O O O O O O O B-roomroom I-roomroom I-roomroom O
kiểm tra cho mình bóng làm việc 1 nhé chắc bị trục trặc gì rồi,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O O O O O,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O O O O O
màn cửa đôi 1 tắt hoặc bật ah,B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-statusstatus I-statusstatus I-statusstatus O,0,smart.home.check.status,smart.home.check.status,0,B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-statusstatus I-statusstatus I-statusstatus O
bạn kiểm tra giúp mình thiết bị đèn vách ở phòng chính 4 nhé,O O O O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O
kiểm tra bóng học phòng ủi,O O B-devicedevice I-devicedevice B-roomroom I-roomroom,0,smart.home.check.status,smart.home.check.status,0,O O B-devicedevice I-devicedevice B-roomroom I-roomroom
kiểm tra giúp anh đồ ở phòng nữ nhé,O O O O O O B-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O B-roomroom I-roomroom O
kiểm tra trạng thái của thiết bị device là đèn sân thứ 2 room là hành lang 5 nhé bạn eei,O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-roomroom I-roomroom I-roomroom O O O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-roomroom I-roomroom I-roomroom O O O
kiếm tra giúp mình trạng thái của thiết bị cột đèn 1 ở sân trước nhée,O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O
kiểm tra trạng thái đèn tranh,O O O O B-devicedevice I-devicedevice,0,smart.home.check.status,smart.home.check.status,0,O O O O B-devicedevice I-devicedevice
hey kiểm tra giúp tôi trạng thái của bóng để bàn thứ 3 với,O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O,0,smart.home.check.status,smart.home.check.status,0,O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O
bạn thay đổi màu sắc giúp mình màn cửa thứ 2 với,O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,0,smart.home.set.color,smart.home.set.color,0,O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
cài đặt thiết bị đèn thả 4 sang xanh lam ở hè sau 5 and tầng thượng 10,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor O B-roomroom I-roomroom I-roomroom O B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor O B-roomroom I-roomroom I-roomroom O B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber
xin chào mình cần chạy màu đèn treo tường 3 sang màu đỏ,O O O O B-commandcommand O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-colorcolor,0,smart.home.set.color,smart.home.set.color,0,O O O O B-commandcommand O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-colorcolor
trợ lý fuck boi khởi chạy cho anh bóng để bàn sang màu xanh da trời trên sảnh 3 tầng hầm 4,O O O O B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O O B-colorcolor I-colorcolor I-colorcolor O B-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber,0,smart.home.set.color,smart.home.set.color,0,O O O O B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O O B-colorcolor I-colorcolor I-colorcolor O B-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber
tôi cần đổi màu sắc màu đèn quảng cáo sang màu tía,O O B-commandcommand I-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor,0,smart.home.set.color,smart.home.set.color,0,O O B-commandcommand I-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor
thay đổi màu sắc màn cửa đôi 4 phòng thu 3 tầng trệt 6 màu màu hồng,B-commandcommand I-commandcommand I-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber O B-colorcolor I-colorcolor,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand I-commandcommand I-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber O B-colorcolor I-colorcolor
tôi muốn bắt đầu của bóng hắt trợ lí cute,O O B-commandcommand I-commandcommand O B-devicedevice I-devicedevice O O O,0,smart.home.set.color,smart.home.set.color,0,O O B-commandcommand I-commandcommand O B-devicedevice I-devicedevice O O O
hãy đổi phòng họp gia đình màu đỏ,O B-commandcommand B-roomroom I-roomroom I-roomroom I-roomroom B-colorcolor I-colorcolor,0,smart.home.set.color,smart.home.set.color,0,O B-commandcommand B-roomroom I-roomroom I-roomroom I-roomroom B-colorcolor I-colorcolor
trợ lý béo thiết lập của bóng đứng thứ 2 sang màu màu cam ở tầng hầm 1 phòng xông hơi 3 giúp anh,O O O B-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-colorcolor I-colorcolor O B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber B-roomroom I-roomroom I-roomroom I-roomroom O O,0,smart.home.set.color,smart.home.set.color,0,O O O B-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-colorcolor I-colorcolor O B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber B-roomroom I-roomroom I-roomroom I-roomroom O O
